run_name,model_dir,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,bully_precision,bully_recall,bully_f1,bully_support,sexual_precision,sexual_recall,sexual_f1,sexual_support,religious_precision,religious_recall,religious_f1,religious_support,threat_precision,threat_recall,threat_f1,threat_support,spam_precision,spam_recall,spam_f1,spam_support
bangla_bert_run,/content/reports_and_models/models/bangla_bert_run/best_model,0.8524590163934426,0.8238118098895824,0.837890625,0.8380962105617995,0.7610373105266225,0.7944326538368974,0.8687035507844756,0.9053356282271945,0.8866413822166035,1162,0.7532467532467533,0.5780730897009967,0.6541353383458647,301,0.8816793893129771,0.9058823529411765,0.8936170212765957,255,0.8089887640449438,0.7272727272727273,0.7659574468085106,198,0.8778625954198473,0.688622754491018,0.7718120805369127,167
bangla_electra_run,/content/reports_and_models/models/bangla_electra_run/best_model,0.6174282678002125,0.5578492558809409,0.5861286254728878,0.12348565356004251,0.2,0.15269382391590014,0.6174282678002125,1.0,0.7634691195795007,1162,0.0,0.0,0.0,301,0.0,0.0,0.0,255,0.0,0.0,0.0,198,0.0,0.0,0.0,167
xlmroberta_run,/content/reports_and_models/models/xlmroberta_run/best_model,0.8323643410852714,0.8247719635141623,0.8285507595852424,0.8298126020726311,0.7711656678192947,0.7975484157465658,0.8457142857142858,0.891566265060241,0.8680351906158358,1162,0.6678445229681979,0.627906976744186,0.6472602739726028,301,0.9285714285714286,0.9176470588235294,0.9230769230769231,255,0.8392857142857143,0.7121212121212122,0.7704918032786885,198,0.8676470588235294,0.7065868263473054,0.7788778877887789,167
